video_path,label,split
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample534_color.mp4,112,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample535_color.mp4,6,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample536_color.mp4,223,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample537_color.mp4,213,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample538_color.mp4,200,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample539_color.mp4,61,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample54_color.mp4,85,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample540_color.mp4,204,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample541_color.mp4,211,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample542_color.mp4,127,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample543_color.mp4,216,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample544_color.mp4,148,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample545_color.mp4,217,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample546_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample547_color.mp4,50,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample548_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample549_color.mp4,120,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample55_color.mp4,200,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample550_color.mp4,123,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample551_color.mp4,208,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample552_color.mp4,139,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample553_color.mp4,202,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample554_color.mp4,170,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample555_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample556_color.mp4,39,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample557_color.mp4,83,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample558_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample559_color.mp4,27,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample56_color.mp4,25,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample560_color.mp4,62,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample561_color.mp4,130,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample562_color.mp4,125,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample563_color.mp4,63,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample564_color.mp4,114,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample565_color.mp4,196,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample566_color.mp4,61,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample567_color.mp4,209,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample568_color.mp4,154,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample569_color.mp4,133,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample57_color.mp4,197,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample570_color.mp4,150,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample571_color.mp4,141,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample572_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample573_color.mp4,220,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample574_color.mp4,214,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample575_color.mp4,49,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample576_color.mp4,43,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample577_color.mp4,71,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample578_color.mp4,114,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample579_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample58_color.mp4,24,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample580_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample581_color.mp4,183,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample582_color.mp4,42,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample583_color.mp4,172,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample584_color.mp4,161,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample585_color.mp4,198,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample586_color.mp4,119,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample587_color.mp4,165,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample588_color.mp4,188,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample589_color.mp4,152,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample59_color.mp4,16,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample590_color.mp4,15,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample591_color.mp4,21,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample592_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample593_color.mp4,23,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample594_color.mp4,93,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample595_color.mp4,195,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample596_color.mp4,137,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample597_color.mp4,14,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample598_color.mp4,49,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample599_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample6_color.mp4,140,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample60_color.mp4,133,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample600_color.mp4,204,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample601_color.mp4,167,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample602_color.mp4,160,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample603_color.mp4,183,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample604_color.mp4,200,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample605_color.mp4,38,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample606_color.mp4,223,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample607_color.mp4,151,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample608_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample609_color.mp4,28,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample61_color.mp4,6,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample610_color.mp4,111,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample611_color.mp4,113,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample612_color.mp4,220,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample613_color.mp4,175,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample614_color.mp4,196,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample615_color.mp4,34,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample616_color.mp4,136,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample617_color.mp4,1,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample618_color.mp4,144,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample619_color.mp4,196,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample62_color.mp4,49,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample620_color.mp4,46,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample621_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample622_color.mp4,150,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample623_color.mp4,36,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample624_color.mp4,74,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample625_color.mp4,198,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample626_color.mp4,176,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample627_color.mp4,32,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample628_color.mp4,75,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample629_color.mp4,174,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample63_color.mp4,170,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample630_color.mp4,21,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample631_color.mp4,118,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample632_color.mp4,188,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample633_color.mp4,197,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample634_color.mp4,103,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample635_color.mp4,73,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample636_color.mp4,88,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample637_color.mp4,78,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample638_color.mp4,92,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample639_color.mp4,151,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample64_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample640_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample641_color.mp4,194,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample642_color.mp4,212,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample643_color.mp4,154,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample644_color.mp4,108,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample645_color.mp4,97,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample646_color.mp4,70,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample647_color.mp4,207,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample648_color.mp4,181,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample649_color.mp4,92,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample65_color.mp4,115,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample650_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample651_color.mp4,139,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample652_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample653_color.mp4,159,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample654_color.mp4,16,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample655_color.mp4,167,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample656_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample657_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample658_color.mp4,151,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample659_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample66_color.mp4,178,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample660_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample661_color.mp4,8,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample662_color.mp4,184,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample663_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample664_color.mp4,145,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample665_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample666_color.mp4,213,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample667_color.mp4,205,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample668_color.mp4,144,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample669_color.mp4,209,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample67_color.mp4,160,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample670_color.mp4,5,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample671_color.mp4,121,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample672_color.mp4,219,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample673_color.mp4,225,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample674_color.mp4,32,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample675_color.mp4,82,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample676_color.mp4,159,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample677_color.mp4,55,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample678_color.mp4,99,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample679_color.mp4,92,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample68_color.mp4,208,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample680_color.mp4,168,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample681_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample682_color.mp4,161,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample683_color.mp4,124,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample684_color.mp4,122,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample685_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample686_color.mp4,164,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample687_color.mp4,43,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample688_color.mp4,158,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample689_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample69_color.mp4,33,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample690_color.mp4,129,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample691_color.mp4,140,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample692_color.mp4,148,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample693_color.mp4,128,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample694_color.mp4,94,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample695_color.mp4,10,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample696_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample697_color.mp4,75,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample698_color.mp4,182,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample699_color.mp4,4,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample7_color.mp4,139,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample70_color.mp4,11,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample700_color.mp4,127,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample701_color.mp4,153,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample702_color.mp4,53,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample703_color.mp4,200,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample704_color.mp4,200,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample705_color.mp4,105,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample706_color.mp4,131,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample707_color.mp4,149,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample708_color.mp4,20,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample709_color.mp4,155,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample71_color.mp4,94,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample710_color.mp4,86,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample711_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample712_color.mp4,90,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample713_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample714_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample715_color.mp4,131,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample716_color.mp4,156,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample717_color.mp4,67,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample718_color.mp4,33,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample719_color.mp4,81,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample72_color.mp4,19,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample720_color.mp4,80,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample721_color.mp4,92,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample722_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample723_color.mp4,93,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample724_color.mp4,44,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample725_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample726_color.mp4,119,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample727_color.mp4,42,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample728_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample729_color.mp4,130,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample73_color.mp4,11,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample730_color.mp4,57,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample731_color.mp4,220,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample732_color.mp4,125,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample733_color.mp4,54,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample734_color.mp4,137,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample735_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample736_color.mp4,103,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample737_color.mp4,5,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample738_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample739_color.mp4,203,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample74_color.mp4,209,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample740_color.mp4,150,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample741_color.mp4,65,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample742_color.mp4,106,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample743_color.mp4,110,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample744_color.mp4,48,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample745_color.mp4,104,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample746_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample747_color.mp4,181,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample748_color.mp4,186,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample749_color.mp4,58,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample75_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample750_color.mp4,29,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample751_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample752_color.mp4,34,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample753_color.mp4,61,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample754_color.mp4,81,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample755_color.mp4,8,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample756_color.mp4,135,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample757_color.mp4,201,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample758_color.mp4,76,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample759_color.mp4,72,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample76_color.mp4,80,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample760_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample761_color.mp4,82,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample762_color.mp4,201,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample763_color.mp4,107,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample764_color.mp4,222,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample765_color.mp4,53,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample766_color.mp4,17,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample767_color.mp4,19,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample768_color.mp4,99,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample769_color.mp4,73,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample77_color.mp4,56,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample770_color.mp4,65,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample771_color.mp4,51,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample772_color.mp4,158,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample773_color.mp4,111,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample774_color.mp4,40,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample775_color.mp4,6,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample776_color.mp4,224,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample777_color.mp4,175,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample778_color.mp4,109,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample779_color.mp4,22,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample78_color.mp4,131,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample780_color.mp4,17,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample781_color.mp4,158,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample782_color.mp4,221,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample783_color.mp4,137,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample784_color.mp4,169,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample785_color.mp4,38,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample786_color.mp4,44,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample787_color.mp4,163,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample788_color.mp4,132,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample789_color.mp4,64,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample79_color.mp4,75,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample790_color.mp4,71,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample791_color.mp4,17,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample792_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample793_color.mp4,105,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample794_color.mp4,10,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample795_color.mp4,51,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample796_color.mp4,198,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample797_color.mp4,27,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample798_color.mp4,29,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample799_color.mp4,49,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample8_color.mp4,225,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample80_color.mp4,149,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample800_color.mp4,134,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample801_color.mp4,142,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample802_color.mp4,174,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample803_color.mp4,48,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample804_color.mp4,203,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample805_color.mp4,208,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample806_color.mp4,83,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample807_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample808_color.mp4,41,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample809_color.mp4,42,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample81_color.mp4,144,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample810_color.mp4,192,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample811_color.mp4,75,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample812_color.mp4,7,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample813_color.mp4,172,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample814_color.mp4,89,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample815_color.mp4,186,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample816_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample817_color.mp4,213,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample818_color.mp4,121,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample819_color.mp4,176,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample82_color.mp4,134,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample820_color.mp4,70,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample821_color.mp4,172,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample822_color.mp4,155,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample823_color.mp4,87,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample824_color.mp4,45,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample825_color.mp4,84,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer0_sample826_color.mp4,201,train
